189
 0.00000E+00, 0.00000E+00, 0.00000E+00
 5.00000E-01, 0.00000E+00, 0.00000E+00
 1.00000E+00, 0.00000E+00, 0.00000E+00
 1.50000E+00, 0.00000E+00, 0.00000E+00
 2.00000E+00, 0.00000E+00, 0.00000E+00
 2.50000E+00, 0.00000E+00, 0.00000E+00
 3.00000E+00, 0.00000E+00, 0.00000E+00
 3.50000E+00, 0.00000E+00, 0.00000E+00
 4.00000E+00, 0.00000E+00, 0.00000E+00
 4.50000E+00, 0.00000E+00, 0.00000E+00
 5.00000E+00, 0.00000E+00, 0.00000E+00
 5.50000E+00, 0.00000E+00, 0.00000E+00
 6.00000E+00, 0.00000E+00, 0.00000E+00
 6.50000E+00, 0.00000E+00, 0.00000E+00
 7.00000E+00, 0.00000E+00, 0.00000E+00
 7.50000E+00, 0.00000E+00, 0.00000E+00
 8.00000E+00, 0.00000E+00, 0.00000E+00
 8.50000E+00, 0.00000E+00, 0.00000E+00
 9.00000E+00, 0.00000E+00, 0.00000E+00
 9.50000E+00, 0.00000E+00, 0.00000E+00
 1.00000E+01, 0.00000E+00, 0.00000E+00
 0.00000E+00, 5.00000E-01, 0.00000E+00
 5.00000E-01, 5.00000E-01, 0.00000E+00
 1.00000E+00, 5.00000E-01, 0.00000E+00
 1.50000E+00, 5.00000E-01, 0.00000E+00
 2.00000E+00, 5.00000E-01, 0.00000E+00
 2.50000E+00, 5.00000E-01, 0.00000E+00
 3.00000E+00, 5.00000E-01, 0.00000E+00
 3.50000E+00, 5.00000E-01, 0.00000E+00
 4.00000E+00, 5.00000E-01, 0.00000E+00
 4.50000E+00, 5.00000E-01, 0.00000E+00
 5.00000E+00, 5.00000E-01, 0.00000E+00
 5.50000E+00, 5.00000E-01, 0.00000E+00
 6.00000E+00, 5.00000E-01, 0.00000E+00
 6.50000E+00, 5.00000E-01, 0.00000E+00
 7.00000E+00, 5.00000E-01, 0.00000E+00
 7.50000E+00, 5.00000E-01, 0.00000E+00
 8.00000E+00, 5.00000E-01, 0.00000E+00
 8.50000E+00, 5.00000E-01, 0.00000E+00
 9.00000E+00, 5.00000E-01, 0.00000E+00
 9.50000E+00, 5.00000E-01, 0.00000E+00
 1.00000E+01, 5.00000E-01, 0.00000E+00
 0.00000E+00, 1.00000E+00, 0.00000E+00
 5.00000E-01, 1.00000E+00, 0.00000E+00
 1.00000E+00, 1.00000E+00, 0.00000E+00
 1.50000E+00, 1.00000E+00, 0.00000E+00
 2.00000E+00, 1.00000E+00, 0.00000E+00
 2.50000E+00, 1.00000E+00, 0.00000E+00
 3.00000E+00, 1.00000E+00, 0.00000E+00
 3.50000E+00, 1.00000E+00, 0.00000E+00
 4.00000E+00, 1.00000E+00, 0.00000E+00
 4.50000E+00, 1.00000E+00, 0.00000E+00
 5.00000E+00, 1.00000E+00, 0.00000E+00
 5.50000E+00, 1.00000E+00, 0.00000E+00
 6.00000E+00, 1.00000E+00, 0.00000E+00
 6.50000E+00, 1.00000E+00, 0.00000E+00
 7.00000E+00, 1.00000E+00, 0.00000E+00
 7.50000E+00, 1.00000E+00, 0.00000E+00
 8.00000E+00, 1.00000E+00, 0.00000E+00
 8.50000E+00, 1.00000E+00, 0.00000E+00
 9.00000E+00, 1.00000E+00, 0.00000E+00
 9.50000E+00, 1.00000E+00, 0.00000E+00
 1.00000E+01, 1.00000E+00, 0.00000E+00
 0.00000E+00, 0.00000E+00, 5.00000E-01
 5.00000E-01, 0.00000E+00, 5.00000E-01
 1.00000E+00, 0.00000E+00, 5.00000E-01
 1.50000E+00, 0.00000E+00, 5.00000E-01
 2.00000E+00, 0.00000E+00, 5.00000E-01
 2.50000E+00, 0.00000E+00, 5.00000E-01
 3.00000E+00, 0.00000E+00, 5.00000E-01
 3.50000E+00, 0.00000E+00, 5.00000E-01
 4.00000E+00, 0.00000E+00, 5.00000E-01
 4.50000E+00, 0.00000E+00, 5.00000E-01
 5.00000E+00, 0.00000E+00, 5.00000E-01
 5.50000E+00, 0.00000E+00, 5.00000E-01
 6.00000E+00, 0.00000E+00, 5.00000E-01
 6.50000E+00, 0.00000E+00, 5.00000E-01
 7.00000E+00, 0.00000E+00, 5.00000E-01
 7.50000E+00, 0.00000E+00, 5.00000E-01
 8.00000E+00, 0.00000E+00, 5.00000E-01
 8.50000E+00, 0.00000E+00, 5.00000E-01
 9.00000E+00, 0.00000E+00, 5.00000E-01
 9.50000E+00, 0.00000E+00, 5.00000E-01
 1.00000E+01, 0.00000E+00, 5.00000E-01
 0.00000E+00, 5.00000E-01, 5.00000E-01
 5.00000E-01, 5.00000E-01, 5.00000E-01
 1.00000E+00, 5.00000E-01, 5.00000E-01
 1.50000E+00, 5.00000E-01, 5.00000E-01
 2.00000E+00, 5.00000E-01, 5.00000E-01
 2.50000E+00, 5.00000E-01, 5.00000E-01
 3.00000E+00, 5.00000E-01, 5.00000E-01
 3.50000E+00, 5.00000E-01, 5.00000E-01
 4.00000E+00, 5.00000E-01, 5.00000E-01
 4.50000E+00, 5.00000E-01, 5.00000E-01
 5.00000E+00, 5.00000E-01, 5.00000E-01
 5.50000E+00, 5.00000E-01, 5.00000E-01
 6.00000E+00, 5.00000E-01, 5.00000E-01
 6.50000E+00, 5.00000E-01, 5.00000E-01
 7.00000E+00, 5.00000E-01, 5.00000E-01
 7.50000E+00, 5.00000E-01, 5.00000E-01
 8.00000E+00, 5.00000E-01, 5.00000E-01
 8.50000E+00, 5.00000E-01, 5.00000E-01
 9.00000E+00, 5.00000E-01, 5.00000E-01
 9.50000E+00, 5.00000E-01, 5.00000E-01
 1.00000E+01, 5.00000E-01, 5.00000E-01
 0.00000E+00, 1.00000E+00, 5.00000E-01
 5.00000E-01, 1.00000E+00, 5.00000E-01
 1.00000E+00, 1.00000E+00, 5.00000E-01
 1.50000E+00, 1.00000E+00, 5.00000E-01
 2.00000E+00, 1.00000E+00, 5.00000E-01
 2.50000E+00, 1.00000E+00, 5.00000E-01
 3.00000E+00, 1.00000E+00, 5.00000E-01
 3.50000E+00, 1.00000E+00, 5.00000E-01
 4.00000E+00, 1.00000E+00, 5.00000E-01
 4.50000E+00, 1.00000E+00, 5.00000E-01
 5.00000E+00, 1.00000E+00, 5.00000E-01
 5.50000E+00, 1.00000E+00, 5.00000E-01
 6.00000E+00, 1.00000E+00, 5.00000E-01
 6.50000E+00, 1.00000E+00, 5.00000E-01
 7.00000E+00, 1.00000E+00, 5.00000E-01
 7.50000E+00, 1.00000E+00, 5.00000E-01
 8.00000E+00, 1.00000E+00, 5.00000E-01
 8.50000E+00, 1.00000E+00, 5.00000E-01
 9.00000E+00, 1.00000E+00, 5.00000E-01
 9.50000E+00, 1.00000E+00, 5.00000E-01
 1.00000E+01, 1.00000E+00, 5.00000E-01
 0.00000E+00, 0.00000E+00, 1.00000E+00
 5.00000E-01, 0.00000E+00, 1.00000E+00
 1.00000E+00, 0.00000E+00, 1.00000E+00
 1.50000E+00, 0.00000E+00, 1.00000E+00
 2.00000E+00, 0.00000E+00, 1.00000E+00
 2.50000E+00, 0.00000E+00, 1.00000E+00
 3.00000E+00, 0.00000E+00, 1.00000E+00
 3.50000E+00, 0.00000E+00, 1.00000E+00
 4.00000E+00, 0.00000E+00, 1.00000E+00
 4.50000E+00, 0.00000E+00, 1.00000E+00
 5.00000E+00, 0.00000E+00, 1.00000E+00
 5.50000E+00, 0.00000E+00, 1.00000E+00
 6.00000E+00, 0.00000E+00, 1.00000E+00
 6.50000E+00, 0.00000E+00, 1.00000E+00
 7.00000E+00, 0.00000E+00, 1.00000E+00
 7.50000E+00, 0.00000E+00, 1.00000E+00
 8.00000E+00, 0.00000E+00, 1.00000E+00
 8.50000E+00, 0.00000E+00, 1.00000E+00
 9.00000E+00, 0.00000E+00, 1.00000E+00
 9.50000E+00, 0.00000E+00, 1.00000E+00
 1.00000E+01, 0.00000E+00, 1.00000E+00
 0.00000E+00, 5.00000E-01, 1.00000E+00
 5.00000E-01, 5.00000E-01, 1.00000E+00
 1.00000E+00, 5.00000E-01, 1.00000E+00
 1.50000E+00, 5.00000E-01, 1.00000E+00
 2.00000E+00, 5.00000E-01, 1.00000E+00
 2.50000E+00, 5.00000E-01, 1.00000E+00
 3.00000E+00, 5.00000E-01, 1.00000E+00
 3.50000E+00, 5.00000E-01, 1.00000E+00
 4.00000E+00, 5.00000E-01, 1.00000E+00
 4.50000E+00, 5.00000E-01, 1.00000E+00
 5.00000E+00, 5.00000E-01, 1.00000E+00
 5.50000E+00, 5.00000E-01, 1.00000E+00
 6.00000E+00, 5.00000E-01, 1.00000E+00
 6.50000E+00, 5.00000E-01, 1.00000E+00
 7.00000E+00, 5.00000E-01, 1.00000E+00
 7.50000E+00, 5.00000E-01, 1.00000E+00
 8.00000E+00, 5.00000E-01, 1.00000E+00
 8.50000E+00, 5.00000E-01, 1.00000E+00
 9.00000E+00, 5.00000E-01, 1.00000E+00
 9.50000E+00, 5.00000E-01, 1.00000E+00
 1.00000E+01, 5.00000E-01, 1.00000E+00
 0.00000E+00, 1.00000E+00, 1.00000E+00
 5.00000E-01, 1.00000E+00, 1.00000E+00
 1.00000E+00, 1.00000E+00, 1.00000E+00
 1.50000E+00, 1.00000E+00, 1.00000E+00
 2.00000E+00, 1.00000E+00, 1.00000E+00
 2.50000E+00, 1.00000E+00, 1.00000E+00
 3.00000E+00, 1.00000E+00, 1.00000E+00
 3.50000E+00, 1.00000E+00, 1.00000E+00
 4.00000E+00, 1.00000E+00, 1.00000E+00
 4.50000E+00, 1.00000E+00, 1.00000E+00
 5.00000E+00, 1.00000E+00, 1.00000E+00
 5.50000E+00, 1.00000E+00, 1.00000E+00
 6.00000E+00, 1.00000E+00, 1.00000E+00
 6.50000E+00, 1.00000E+00, 1.00000E+00
 7.00000E+00, 1.00000E+00, 1.00000E+00
 7.50000E+00, 1.00000E+00, 1.00000E+00
 8.00000E+00, 1.00000E+00, 1.00000E+00
 8.50000E+00, 1.00000E+00, 1.00000E+00
 9.00000E+00, 1.00000E+00, 1.00000E+00
 9.50000E+00, 1.00000E+00, 1.00000E+00
 1.00000E+01, 1.00000E+00, 1.00000E+00
